timestamp,original_full_path,new_full_path,sharepoint_item_id,status,reason
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Manila Court\Supreme Court Retainer\법무실_필리핀 교과서_Retainer (Supreme Court).pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Manila Court\Supreme Court Retainer\법무실_필리핀 교과서_(Dimayuga Law Offices)법률 자문 계약서_Retainer_070131.pdf,017JC4QUN7TZPGNNMXAN6IPTMQKTRVJF66,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_1. Bank Guarantee for 25% Advanced Payment.pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_(Standard Chartered First Bank Korea Limited)은행 보증서_Bank Guarantee for 25% Advanced Payment_061103.pdf,017JC4QUMCH2FV4LO7YB22QHIBRBH7JDQ5,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_2. LC copy of textbooks.pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_(American Express Bank Ltd)L C 도착 통지서_L C ARRIVAL NOTICE_061024.pdf,017JC4QUKAUXXU3ADP25ZLL4JCFNT2ESBX,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_3. Amex Bank Swift Message_061107.pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_(Amex Bank)Swift Message_Amex Bank Swift Message_061107.pdf,017JC4QUJOCJBOXA4SXF4ZNPLGHDO2IFQ5,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_Authenticated Certificate(DW-HFC06116.A).pdf,"\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_(필리핀 대사관, Daewoo International Corporation)사실확인서_CERTIFICATE OF AUTHENTICATION_061116.pdf",017JC4QUO4RCSSRQQ3DR3IUVPYWJ3DQC3M,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_Purchaser-Supplyier contract for textbooks.pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Payment 관련 서류(1차 서류 discrepancy)\법무실_필리핀 교과서_교과서 공급 계약서_PURCHASER-SUPPLIER CONTRACT_060912.pdf,017JC4QUKFGKFFDGHRCV4LSK6T6EQSUPNZ,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_Re-cross examination questions(comments)_061206.doc,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_재교차 질문서_Re-cross examination questions(comments)_061206.doc,017JC4QUL4BP74Y53HH54Y6XK7VKYHKRNQ,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_Re-cross examination questions(변호사)_061205.doc,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_재교차 질문서_Re-cross examination questions_061205.doc,017JC4QUO3JMR6TFIDHB2J6TSBZWLWMCNN,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_Section II and Section III of BDS.pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_(Dimayuga Law Offices)교차 질의서_Cross Examination documents_061204.pdf,017JC4QUINMKDWQ6KCIN23IAPSGWH2BAUO,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:51:59,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_cross examination preparation_주O준비_061204.doc,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\Quezon Court\가처분소송\Cross Examination (06.12.8)\법무실_필리핀 교과서_교과서 입찰 재량권 검토의견서_Cross Examination_061204.doc,017JC4QUN5ZPCGSACZNZ4LINCQM4WQRGFX,success,파일명 변경 완료 (SharePoint Batch)
