timestamp,original_full_path,new_full_path,sharepoint_item_id,status,reason
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\신문기사\World Bank 기사\법무실_필리핀 교과서_Philippines-The World Bank Office Manila responds.htm,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\신문기사\World Bank 기사\법무실_필리핀 교과서_Philippines-The World Bank Off.htm,017JC4QUKIMVTQGZEYDV7YVMSSLA5M2WHJ,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\법무실_필리핀 교과서_RA 386(Civil Code of Philippines.htm,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\법무실_필리핀 교과서_RA (Civil Code of Philippines.htm,017JC4QUNOAGPH4OB5AB4IUP7F5EE4AFPK,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\법무실_필리핀 교과서_RULES OF COURT.doc,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\법무실_필리핀 교과서_필리핀 법원 규칙_RULES OF COURT.doc,017JC4QUJYG5VWEJCU6B6Z2OTOSPLZQXKK,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\법무실_필리핀 교과서_RULES OF COURT.htm,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\법무실_필리핀 교과서_RULES OF COURT.htm,017JC4QULTWNLB5CFC65YYXZMT34V74ONB,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\RA 386(Civil Code of Philippines.files\법무실_필리핀 교과서_back.gif,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\RA 386(Civil Code of Philippines.files\법무실_필리핀 교과서_back.gif,017JC4QUK4NE2GSTBQSN6JZX5CILU2IKHP,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\RA 386(Civil Code of Philippines.files\법무실_필리핀 교과서_item.css,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\RA 386(Civil Code of Philippines.files\법무실_필리핀 교과서_item.css,017JC4QUORABP2YIOHVF6J2KQ4PCNXJQOG,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\RA 386(Civil Code of Philippines.files\법무실_필리핀 교과서_top.gif,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 필리핀 교과서\4. 기타문서\필리핀 법규\RA 386(Civil Code of Philippines.files\법무실_필리핀 교과서_top.gif,017JC4QUKFDUZQONFMSF5JMJ4EOND34XL4,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_1.Proforma Invoice.PDF,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_1.Proforma Invoice_040213.pdf,017JC4QUKXNJOT6EKSCR5ZRVR5YJWREEUO,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Document list of Daewoo.xls,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Document list of Daewoo.xls,017JC4QUJ3CU372VTLJ5225ARBAHEZFY3A,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:30,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Gray & Perkins letter_050407.pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Gray & Perkins letter_050407.pdf,017JC4QUPLGUOTEU33F572EHXPNPNKSCDW,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Natcomp(PI).xls,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Natcomp(PI).xls,017JC4QUPM6PVWRYJCVB4LIBBI56KREXUF,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Scan0007.zip,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_법무실호주.zip,017JC4QUJE3EVUTYHV3Z6IFLT74ZNCGT7H,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Settlement Agreement_050415_Draft.doc,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_Settlement Agreement_050415_Draft.doc,017JC4QUPFDEMRB67KXV5YOWPZSVYV5M5Z,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_letter to Natcomp-정과장님 수정안_050330.doc,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\법무실_호주 Natcomp_letter to Natcomp-정과장님 수정안_050330_수정.doc,017JC4QUOLKY7QEJWY3RZZHUTQPWE7PFHJ,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\Settlement Agreement\법무실_호주 Natcomp_Colortac향 letter.PDF,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\Settlement Agreement\법무실_호주 Natcomp_Colortac향 letter_050420.pdf,017JC4QUNLH3OJDB6FFRZ2JVVRR62WDDFH,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,"\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\Settlement Agreement\법무실_호주 Natcomp_USD 220,000.PDF","\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 호주 Natcomp\4. 기타문서\Settlement Agreement\법무실_호주 Natcomp_USD 220,000_050506.pdf",017JC4QUNKPFU3FYO5YRY3OADYBD77OO73,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 홍콩 GBM\4. 기타문서\법무실_홍콩 GBM_Bank Slip(last payment).pdf,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 홍콩 GBM\4. 기타문서\법무실_홍콩 GBM_Bank Slip(last payment)_050908.pdf,017JC4QUPTFUD7JC7YBB7LTWECA5FGGGKS,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 홍콩 GBM\4. 기타문서\법무실_홍콩 GBM_bank slip copy.PDF,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 홍콩 GBM\4. 기타문서\법무실_홍콩 GBM_bank slip_050729.pdf,017JC4QUPWGE6ZCTU3HZ7KLIDAHBJJZJXZ,success,파일명 변경 완료 (SharePoint Batch)
2026-06-30T14:55:31,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 홍콩 GBM\4. 기타문서\SIAC 발송 문서\법무실_홍콩 GBM_SIAC_050606.PDF,\법무DB\2. 분쟁(소송.중재.파산.형사.보전처분)\[검토종결] 홍콩 GBM\4. 기타문서\SIAC 발송 문서\법무실_홍콩 GBM_(SIAC)SIAC_050606.pdf,017JC4QUJSLNYAJHX43V7IHO4U5UP7ZBB2,success,파일명 변경 완료 (SharePoint Batch)
